county,categories,gross_collections,taxable_sales_and_purchases,year
Mitchell,Lumber And Building Material,671824.5,14097831.16,2020
Mitchell,Unclassified,1740012.81,36555125.24,2020
Montgomery,Montgomery,10656729.56,223224618.97999996,2020
Montgomery,3% And 4.75% Tax,14395.02,455972.22,2020
Montgomery,Apparel,152902.86,3206200.58,2020
Montgomery,Automotive,1207103.84,25317098.4,2020
Montgomery,Food,1874966.42,38775257.01,2020
Montgomery,Furniture,402729,8468864.96,2020
Montgomery,General Merchandise,3058816.36,64222141.32,2020
Montgomery,Lumber And Building Material,1295855.48,27257227.86,2020
Montgomery,Unclassified,2649960.58,55521856.63,2020
Moore,Moore,70951985.46000001,1488624810.08,2020
Moore,Suppressed,0,0,2020
Moore,Apparel,2447306.13,51413854.28,2020
Moore,Automotive,4189674.36,87328165.12,2020
Moore,Food,12207606.97,255804789.8,2020
Moore,Furniture,2246232.75,47088039.19,2020
Moore,General Merchandise,18704279.27,392817862.57,2020
Moore,Lumber And Building Material,9877793.18,207604552.52,2020
Moore,Unclassified,21279092.8,446567546.6,2020
Nash,Nash,52815296.519999996,1107838403.41,2020
Nash,3% And 4.75% Tax,365994.01,8477648.71,2020
Nash,Apparel,1614283.44,33832531.08,2020
Nash,Automotive,4409044.3,92302555.31,2020
Nash,Food,10697550.23,223248950.51,2020
Nash,Furniture,1486870.15,31063135.86,2020
Nash,General Merchandise,16564433.19,347973465.36,2020
Nash,Lumber And Building Material,5369585.4,112894192.57,2020
Nash,Unclassified,12307535.8,258045924.01,2020
New Hanover,New Hanover,239390035.67,5027552920.38,2020
New Hanover,3% And 4.75% Tax,944123.82,31194083.8,2020
New Hanover,Apparel,8349627.07,175039045.62,2020
New Hanover,Automotive,15301857.34,318432670.76,2020
New Hanover,Food,39666718.49,826995115.15,2020
New Hanover,Furniture,9235187.39,193332174.05,2020
New Hanover,General Merchandise,61075319.96,1282777506.18,2020
New Hanover,Lumber And Building Material,37171938.47,781744039.04,2020
New Hanover,Unclassified,67645263.13,1418038285.78,2020
Pender,Pender,27785427.09,582065650.73,2020
Pender,3% And 4.75% Tax,101547.91,3119865.04,2020
Pender,Apparel,556395.24,11249464.41,2020
Pender,Automotive,1717032.34,35864043.9,2020
Pender,Food,4700142.01,97998250.58,2020
Pender,Furniture,934557.46,19149102.38,2020
Pender,General Merchandise,7866744,164817112.31,2020
Pender,Lumber And Building Material,5227746.34,110008579.14,2020
Pender,Unclassified,6681261.79,139859232.97,2020
Perquimans,Perquimans,3637569.2199999997,76862342.46000001,2020
Perquimans,3% And 4.75% Tax,65783.67,2192789,2020
Perquimans,Apparel,73757.18,1522001.78,2020
Perquimans,Automotive,332501.12,6874687.78,2020
Perquimans,Food,656279.49,13762276.84,2020
Perquimans,Furniture,120168.41,2524779.94,2020
Perquimans,General Merchandise,741037.54,15574410.58,2020
Perquimans,Lumber And Building Material,468699.97,9856326.32,2020
Perquimans,Unclassified,1179341.84,24555070.22,2020
Person,Person,16954885.61,356965787.43000007,2020
Person,Suppressed,0,0,2020
Person,Apparel,495736.18,10412111.19,2020
Person,Automotive,1645873.42,34583689.81,2020
Person,Food,2889657.7,60578081.97,2020
Person,Furniture,802023.07,16855022.94,2020
Person,General Merchandise,4581276.51,96103234.77,2020
Person,Lumber And Building Material,2581429.24,54320390.91,2020
Person,Unclassified,3958889.49,84113255.84,2020
Pitt,Pitt,121606637.13,2551848072.71,2020
Pitt,3% And 4.75% Tax,199024.33,6097105.33,2020
Pitt,Apparel,4613872.38,96833434.4,2020
Pitt,Automotive,6655543.07,139385758.44,2020
Pitt,Food,23066801.41,482073220.99,2020
Pitt,Furniture,3640490.56,75839496.12,2020
Pitt,General Merchandise,36484157.73,766338769.15,2020
Pitt,Lumber And Building Material,12263482.93,257932602.76,2020
Pitt,Unclassified,34683264.72,727347685.52,2020
Polk,Polk,7632200.46,160115625.09,2020
Polk,3% And 4.75% Tax,1334.39,44479.66,2020
Polk,Apparel,164631.52,3450772.55,2020
Polk,Automotive,588689.5,12330965.17,2020
Polk,Food,1517030.07,31721489.44,2020
Polk,Furniture,243060.98,5103588.45,2020
Polk,General Merchandise,1911209.34,40085324.94,2020
Polk,Lumber And Building Material,822872.57,17314097.11,2020
Polk,Unclassified,2383372.09,50064907.77,2020
Rutherford,Rutherford,31926718.39,669475062.84,2020
Rutherford,3% And 4.75% Tax,12081.88,332812.22,2020
Rutherford,Apparel,530460.3,11059468.82,2020
Rutherford,Automotive,2088562.79,43618318.65,2020
Rutherford,Food,5721903.56,119845385.29,2020
Rutherford,Furniture,637490.75,13376338.77,2020
Rutherford,General Merchandise,9674530.83,202922429.41,2020
Rutherford,Lumber And Building Material,4754827.06,100056673.55,2020
Rutherford,Unclassified,8506861.22,178263636.13,2020
Sampson,Sampson,24821396.1,520303168.0400001,2020
Sampson,3% And 4.75% Tax,10450.34,258175.38,2020
Sampson,Apparel,504332.82,10495439.52,2020
Sampson,Automotive,2935704.19,61064749.51,2020
Sampson,Food,3684446.41,77230851.65,2020
Sampson,Furniture,967535.9,20344799.82,2020
Sampson,General Merchandise,7624776.5,160116744.33,2020
Sampson,Lumber And Building Material,3137593.76,65909326.74,2020
Sampson,Unclassified,5956556.18,124883081.09,2020
Scotland,Scotland,15245895.9,320118181.21,2020
Scotland,Suppressed,0,0,2020
Scotland,Apparel,434796.35,9110413.16,2020
Scotland,Automotive,937674.65,19624863.22,2020
Scotland,Food,3057432.8,64053392.08,2020
Scotland,Furniture,439055.95,9241200.49,2020
Scotland,General Merchandise,4635956.68,97472460.05,2020
Scotland,Lumber And Building Material,1873761.87,39411232.48,2020
Scotland,Unclassified,3867217.6,81204619.73,2020
Stanly,Stanly,34718928.53,729693951.53,2020
Stanly,3% And 4.75% Tax,154806.04,5159136.45,2020
Stanly,Apparel,786684.38,16446257.42,2020
Stanly,Automotive,3441634.68,71913739.11,2020
Stanly,Food,6143659.15,128069527.42,2020
Stanly,Furniture,852059.69,17906565.09,2020
Stanly,General Merchandise,10742913.8,225640805.17,2020
Stanly,Lumber And Building Material,5205086.12,109537532.82,2020
Stanly,Unclassified,7392084.67,155020388.05,2020
Stokes,Stokes,13503299.69,283016386.35,2020
Stokes,3% And 4.75% Tax,2436.73,65891.98,2020
Stokes,Apparel,253985.24,5318250.6,2020
Stokes,Automotive,1166824,24506156.27,2020
Stokes,Food,3063755.96,64052193.57,2020
Stokes,Furniture,451447.65,9444433.83,2020
Stokes,General Merchandise,4148015.82,87047540.18,2020
Stokes,Lumber And Building Material,1077875.01,22663404.28,2020
Stokes,Unclassified,3338959.28,69918515.64,2020
Vance,Vance,22132527.08,468509972.61,2020
Vance,3% And 4.75% Tax,429186.27,14183602.48,2020
Vance,Apparel,458073.78,9596235.9,2020
Vance,Automotive,2341821.29,48691208.87,2020
Vance,Food,4144841.48,86512302.44,2020
Vance,Furniture,780468.47,16414800.5,2020
Vance,General Merchandise,6338274.54,132972261.14,2020
Vance,Lumber And Building Material,2615494.87,55042964.92,2020
Vance,Unclassified,5024366.38,105096596.36,2020
Wake,Wake,958898198.16,20128769992.38,2020
Wake,3% And 4.75% Tax,643067.62,20358333.53,2020
Wake,Apparel,37020137.15,776416539.46,2020
Wake,Automotive,54657763.99,1144447533.01,2020
Wake,Food,158560722.91,3320841983.99,2020
Wake,Furniture,40712630.62,854982169.46,2020
Wake,General Merchandise,273153739.93,5738534039.57,2020
Wake,Lumber And Building Material,127950441.57,2689065315.45,2020
Wake,Unclassified,266199694.37,5584124077.91,2020
Warren,Warren,4533247.16,95800258.52,2020
Warren,3% And 4.75% Tax,57496.74,1916551.6,2020
Warren,Apparel,71728.94,1496829.9,2020
Warren,Automotive,464560.79,9704499.43,2020
Warren,Food,738555.51,15494982.82,2020
Warren,Furniture,195005.98,4103914.53,2020
Warren,General Merchandise,1239471.07,25960242.75,2020
Warren,Lumber And Building Material,562759.92,11821442.91,2020
Warren,Unclassified,1203668.21,25301794.58,2020
Washington,Washington,4150104.58,86922214.5,2020
Washington,Suppressed,0,0,2020
Washington,Apparel,108293.26,2276811.2,2020
Washington,Automotive,561774.53,11754475.84,2020
Washington,Food,896536.91,18685729.59,2020
Washington,Furniture,201838.02,4249064.2,2020
Washington,General Merchandise,972614.45,20372556.49,2020
Washington,Lumber And Building Material,400515.69,8409067.34,2020
Washington,Unclassified,1008531.72,21174509.84,2020
Watauga,Watauga,45680424.16,957997993.1400001,2020
Watauga,3% And 4.75% Tax,2470.33,82340.29,2020
Watauga,Apparel,1516571.9,31869516.74,2020
Watauga,Automotive,2513798.47,52639904.64,2020
Watauga,Food,8669652.69,181110509.55,2020
Watauga,Furniture,1220750.73,25616471.39,2020
Watauga,General Merchandise,11224327.45,235571218.46,2020
Watauga,Lumber And Building Material,6461133.81,135777430.03,2020
Watauga,Unclassified,14071718.78,295330602.04,2020
Foreign,Foreign,419389771.89000005,8829945244.93,2020
Foreign,3% And 4.75% Tax,9687073.29,218844081.01,2020
Foreign,Apparel,474412.29,9871716.54,2020
Foreign,Automotive,6623915.93,139258275.08,2020
Foreign,Food,184230188.71,3876345992.22,2020
Foreign,Furniture,880961.05,18488497.29,2020
Foreign,General Merchandise,201316957.8,4230140614.85,2020
Foreign,Lumber And Building Material,1469047.67,30874045.04,2020
Foreign,Unclassified,14707215.15,306122022.9,2020
Avery,Avery,15615755.72,326564990.71999997,2020
Avery,3% And 4.75% Tax,2369.05,78968.34,2020
Avery,Apparel,175079.47,3672390.83,2020
Avery,Automotive,598430.5,12569255.69,2020
Avery,Food,2860346.71,58897962.36,2020
Avery,Furniture,697835.75,14672520.56,2020
Avery,General Merchandise,3155355.11,66296166.85,2020
Avery,Lumber And Building Material,3361838.64,70504870.38,2020
Avery,Unclassified,4764500.49,99872855.71,2020
Beaufort,Beaufort,25243388.62,533214793.71999997,2020
Beaufort,3% And 4.75% Tax,473786.39,15659456.83,2020
Beaufort,Apparel,518411.25,10816724.69,2020
Beaufort,Automotive,2048125.16,42777332.37,2020
Beaufort,Food,4352452.55,90007036.36,2020
Beaufort,Furniture,624752.69,13020945.87,2020
Beaufort,General Merchandise,7405459.41,155451353.66,2020
Beaufort,Lumber And Building Material,3587947.85,75450439.77,2020
Beaufort,Unclassified,6232453.32,130031504.17,2020
Bertie,Bertie,4371699.399999999,91268326.43,2020
Bertie,Suppressed,0,0,2020
Bertie,Apparel,117062.74,2456101.17,2020
Bertie,Automotive,256662,5268342.49,2020
Bertie,Food,902418.22,18814304.5,2020
Bertie,Furniture,104515.42,2187584.22,2020
Bertie,General Merchandise,1489295.68,31072860.96,2020
Bertie,Lumber And Building Material,358294.86,7537682.72,2020
Bertie,Unclassified,1143450.48,23931450.37,2020
Bladen,Bladen,10598504.809999999,222471483.10000002,2020
Bladen,Suppressed,0,0,2020
Bladen,Apparel,326668.4,6851113.18,2020
Bladen,Automotive,1304156.69,27070066.95,2020
Bladen,Food,1864600.84,38870801.96,2020
Bladen,Furniture,187427.22,3945043.19,2020
Bladen,General Merchandise,3233054.21,67793346.53,2020
Bladen,Lumber And Building Material,746264.19,15692693.52,2020
Bladen,Unclassified,2936333.26,62248417.77,2020
Brunswick,Brunswick,95410243.05000001,2004262747.37,2020
Brunswick,3% And 4.75% Tax,447128.33,14801829.56,2020
Brunswick,Apparel,2069077.05,43365966.63,2020
Brunswick,Automotive,5321907.74,111542586.6,2020
Brunswick,Food,15476312.25,322672616.27,2020
Brunswick,Furniture,3602355.09,75081683.97,2020
Brunswick,General Merchandise,23065563.02,483757196.29,2020
Brunswick,Lumber And Building Material,17876932.56,376225266.33,2020
Brunswick,Unclassified,27550967.01,576815601.72,2020
Carteret,Carteret,63267397.720000006,1331296629.0100002,2020
Carteret,3% And 4.75% Tax,520547.53,17339873.1,2020
Carteret,Apparel,1765916.92,36983668.36,2020
Carteret,Automotive,2486296.88,52035182.98,2020
Carteret,Food,10675890.59,222831172.59,2020
Carteret,Furniture,2782561.81,58378043.6,2020
Carteret,General Merchandise,15214354.98,318905866.55,2020
Carteret,Lumber And Building Material,10424452.8,218805274.23,2020
Carteret,Unclassified,19397376.21,406017547.6,2020
Caswell,Caswell,3673802.76,76961176.03999999,2020
Caswell,3% And 4.75% Tax,806.58,26885.63,2020
Caswell,Apparel,75574.52,1582117.97,2020
Caswell,Automotive,321110.97,6729498.42,2020
Caswell,Food,537618.16,11197988.88,2020
Caswell,Furniture,148956.42,3125346.25,2020
Caswell,General Merchandise,1036169.04,21681452.18,2020
Caswell,Lumber And Building Material,418430.52,8801240.42,2020
Caswell,Unclassified,1135136.55,23816646.29,2020
Catawba,Catawba,118163725.36,2489379655.0299997,2020
Catawba,3% And 4.75% Tax,849513.95,28091504.47,2020
Catawba,Apparel,5014530.87,105210293.47,2020
Catawba,Automotive,10457025.88,218866998.27,2020
Catawba,Food,21086431.52,441502523.06,2020
Catawba,Furniture,4298400.08,90168609.95,2020
Catawba,General Merchandise,33320541.12,699840999.11,2020
Catawba,Lumber And Building Material,13644818.36,286848856.23,2020
Catawba,Unclassified,29492463.58,618849870.47,2020
Chatham,Chatham,34904076.64,732716305.74,2020
Chatham,3% And 4.75% Tax,9747.39,264012.75,2020
Chatham,Apparel,667189.45,13982481.45,2020
Chatham,Automotive,2399970.23,50142057.98,2020
Chatham,Food,4807748.84,100764643.08,2020
Chatham,Furniture,1481549.9,31110060.4,2020
Chatham,General Merchandise,10383527.69,218080797.95,2020
Chatham,Lumber And Building Material,5941564.65,125003506.11,2020
Chatham,Unclassified,9212778.49,193368746.02,2020
Cherokee,Cherokee,16712837.1,350645165.9,2020
Cherokee,3% And 4.75% Tax,12390.47,402562.95,2020
Cherokee,Apparel,336223.11,7043894.26,2020
Cherokee,Automotive,1069048.17,22410435.34,2020
Cherokee,Food,2711183.09,56875786.12,2020
Cherokee,Furniture,601087.74,12497040.65,2020
Cherokee,General Merchandise,5465997.23,114534111.64,2020
Cherokee,Lumber And Building Material,3261859.19,68654065.29,2020
Cherokee,Unclassified,3255048.1,68227269.65,2020
Cumberland,Cumberland,206311188.28,4330602890.4,2020
Cumberland,3% And 4.75% Tax,121058.69,3359478.43,2020
Cumberland,Apparel,9763909.23,204979318.37,2020
Cumberland,Automotive,15263340.21,319885823.41,2020
Cumberland,Food,39014321.59,817268009.66,2020
Cumberland,Furniture,6201289.5,130195689.26,2020
Cumberland,General Merchandise,61027323.97,1282190516.62,2020
Cumberland,Lumber And Building Material,23914718.93,502569507.4,2020
Cumberland,Unclassified,51005226.16,1070154547.25,2020
Currituck,Currituck,27056343.4,567632205.24,2020
Currituck,3% And 4.75% Tax,21702.7,719955.02,2020
Currituck,Apparel,900070.57,18928379.57,2020
Currituck,Automotive,1254789.66,26100297.97,2020
Currituck,Food,3689073.68,77267040.74,2020
Currituck,Furniture,553582.39,11578604.25,2020
Currituck,General Merchandise,4828360.54,101462403.23,2020
Currituck,Lumber And Building Material,2498753.65,52231903.92,2020
Currituck,Unclassified,13310010.21,279343620.54,2020
Dare,Dare,74291149.03,1560596498.9099998,2020
Dare,3% And 4.75% Tax,191882.67,6396079.56,2020
Dare,Apparel,2696326.28,56572031.14,2020
Dare,Automotive,2233870.91,46541107.24,2020
Dare,Food,13121278.57,275122915.65,2020
Dare,Furniture,1670900.1,35100134.07,2020
Dare,General Merchandise,13575362.13,284636738.58,2020
Dare,Lumber And Building Material,8526286.18,178999354.54,2020
Dare,Unclassified,32275242.19,677228138.13,2020
Davidson,Davidson,73702326.22,1546022768.1100001,2020
Davidson,3% And 4.75% Tax,172801.57,5600246.27,2020
Davidson,Apparel,1514614.39,31711614.67,2020
Davidson,Automotive,5966833.57,124528301.01,2020
Davidson,Food,13505600.95,281271477.47,2020
Davidson,Furniture,1848742.51,38735002.69,2020
Davidson,General Merchandise,21829947.41,458789457.6,2020
Davidson,Lumber And Building Material,8913139.1,187214333.54,2020
Davidson,Unclassified,19950646.72,418172334.86,2020
Davie,Davie,19066825.21,399423445.85,2020
Davie,3% And 4.75% Tax,5263.75,174704.42,2020
Davie,Apparel,543556.41,11264418.1,2020
Davie,Automotive,1456849.81,30546913.85,2020
Davie,Food,3194638.63,66545023.44,2020
Davie,Furniture,846642.4,17703760.01,2020
Davie,General Merchandise,5443120.64,114187038.76,2020
Davie,Lumber And Building Material,3010130.89,63263266.21,2020
Davie,Unclassified,4566622.68,95738321.06,2020
Gaston,Gaston,125439810.64,2632868533.06,2020
Gaston,3% And 4.75% Tax,82211.77,2569095.86,2020
Gaston,Apparel,5203673.36,109203080.01,2020
Gaston,Automotive,8257374.43,172581819.5,2020
Gaston,Food,23287489.91,487257317.64,2020
Gaston,Furniture,2655186.03,55791284.88,2020
Gaston,General Merchandise,37428010.57,785932580.63,2020
Gaston,Lumber And Building Material,15421787.46,324315966.66,2020
Gaston,Unclassified,33104077.11,695217387.88,2020
Gates,Gates,2084145.72,43613361.11,2020
Gates,Suppressed,0,0,2020
Gates,Apparel,40624.4,853770.24,2020
Gates,Automotive,261598.71,5489540.14,2020
Gates,Food,242867.72,5100198.37,2020
Gates,Furniture,73334.93,1543387.83,2020
Gates,General Merchandise,718256.14,14946920.86,2020
Gates,Lumber And Building Material,177785.27,3714091.46,2020
Gates,Unclassified,569678.55,11965452.21,2020
Graham,Graham,3916971.81,81596263.19000001,2020
Graham,3% And 4.75% Tax,17755.77,591858.99,2020
Graham,Apparel,57860.68,1213839.45,2020
Graham,Automotive,452240.1,9323447.1,2020
Graham,Food,498859.16,10447017.88,2020
Graham,Furniture,100877.35,2122130.93,2020
Graham,General Merchandise,923853.16,19420891.41,2020
Graham,Lumber And Building Material,321461.71,6763943.84,2020
Graham,Unclassified,1544063.88,31713133.59,2020
Granville,Granville,19255567,403522125.16999996,2020
Granville,3% And 4.75% Tax,10005.78,253815.06,2020
Granville,Apparel,428306.89,8971757.01,2020
Granville,Automotive,1865429.43,39154397.96,2020
Granville,Food,3329564.79,69534830.49,2020
Granville,Furniture,525538.36,11059394.7,2020
Granville,General Merchandise,5376232.53,112844614.52,2020
Granville,Lumber And Building Material,2208603.54,46161562.4,2020
Granville,Unclassified,5511885.68,115541753.03,2020
Greene,Greene,4098121.8299999996,85597179.21,2020
Greene,Suppressed,0,0,2020
Greene,Apparel,91791.38,1920260.83,2020
Greene,Automotive,408458.41,8434482.7,2020
Greene,Food,760637.13,15871621.31,2020
Greene,Furniture,182049.11,3820735.3,2020
Greene,General Merchandise,1075603.99,22314630.64,2020
Greene,Lumber And Building Material,398761.62,8387368.16,2020
Greene,Unclassified,1180820.19,24848080.27,2020
Hertford,Hertford,11515663.14,241772205.64000002,2020
Hertford,3% And 4.75% Tax,1152.25,32734.15,2020
Hertford,Apparel,223252.84,4687834.22,2020
Hertford,Automotive,1037387.52,21765292.56,2020
Hertford,Food,2087832.66,43862681.01,2020
Hertford,Furniture,218637.7,4602014.83,2020
Hertford,General Merchandise,3655855.63,76720493.72,2020
Hertford,Lumber And Building Material,811560.5,17077170.56,2020
Hertford,Unclassified,3479984.04,73023984.59,2020
Hoke,Hoke,11612794.299999999,243269114.21,2020
Hoke,3% And 4.75% Tax,4132.01,137733.67,2020
Hoke,Apparel,265561.42,5569133.3,2020
Hoke,Automotive,837116.07,17538142.15,2020
Hoke,Food,1665299.13,34890137.12,2020
Hoke,Furniture,381324.03,7999111.01,2020
Hoke,General Merchandise,4152445.42,86928317.56,2020
Hoke,Lumber And Building Material,1250156.37,26203554.52,2020
Hoke,Unclassified,3056759.85,64002984.88,2020
Hyde,Hyde,2947752.5700000003,61493336.5,2020
Hyde,Suppressed,0,0,2020
Hyde,Apparel,114133.31,2399539.86,2020
